SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,BPS,CHC,DELAY,RSSI,SNR,TOA,RTOA,ATT,ETX
12,878,250.0,8.0,20,0.0,100.0,10.0,80.0,1.0,15.924,1,1849.54,-97.429,10.0,628.0,759.072,1,1
12,878,250.0,8.0,20,0.0,100.0,10.0,80.0,1.0,15.924,1,1849.54,-122.441,9.75,628.0,759.072,1,1
12,878,250.0,8.0,20,0.0,100.0,10.0,80.0,1.0,15.924,1,1849.54,-124.13,5.75,628.0,759.072,1,1
12,878,250.0,8.0,20,0.0,100.0,10.0,80.0,1.0,15.924,1,1849.54,-106.83,9.25,628.0,759.072,1,1
12,878,250.0,8.0,20,0.0,100.0,10.0,80.0,1.0,15.924,1,1849.54,-110.74,10.25,628.0,759.072,1,1
12,878,125.0,8.0,20,0.0,100.0,10.0,80.0,1.0,7.962,1,3699.08,-106.86,12.25,1256.0,1518.144,1,1
12,878,125.0,8.0,20,0.0,100.0,10.0,80.0,1.0,7.962,1,3699.08,-111.315,10.0,1256.0,1518.144,1,1
12,878,125.0,8.0,20,0.0,100.0,10.0,80.0,1.0,7.962,1,3699.08,-106.716,5.25,1256.0,1518.144,1,1
12,878,125.0,8.0,20,0.0,100.0,10.0,80.0,1.0,7.962,1,3699.08,-106.324,5.25,1256.0,1518.144,1,1
12,878,125.0,8.0,20,0.0,100.0,10.0,80.0,1.0,7.962,1,3699.08,-120.692,6.0,1256.0,1518.144,1,1
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,36.397,1,735.61,-101.866,3.5,274.75,340.286,1,1
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,36.397,1,735.61,-112.842,3.5,274.75,340.286,1,1
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,36.397,1,735.61,-99.988,3.75,274.75,340.286,1,1
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,36.397,1,735.61,-108.75,9.25,274.75,340.286,1,1
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,36.397,1,735.61,-116.812,3.5,274.75,340.286,1,1
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,630.53,-99.555,6.5,235.5,301.036,1,1
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,630.53,-118.829,3.5,235.5,301.036,1,1
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,630.53,-107.421,4.25,235.5,301.036,1,1
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,630.53,-102.66,9.5,235.5,301.036,1,1
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,630.53,-103.289,6.5,235.5,301.036,1,1
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,525.44,-99.234,5.0,196.25,261.786,1,1
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,525.44,-104.503,3.5,196.25,261.786,1,1
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,525.44,-106.942,4.0,196.25,261.786,1,1
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,525.44,-108.777,4.5,196.25,261.786,1,1
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,525.44,-106.951,3.75,196.25,261.786,1,1
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-104.221,4.0,314.0,379.536,1,1
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-101.623,6.75,314.0,379.536,1,1
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-108.348,4.75,314.0,379.536,1,1
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-115.842,6.0,314.0,379.536,1,1
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-108.824,3.5,314.0,379.536,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-104.663,5.5,314.0,379.536,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-111.29,4.5,314.0,379.536,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-106.068,3.5,314.0,379.536,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-118.163,4.25,314.0,379.536,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-110.885,3.5,314.0,379.536,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-101.557,3.5,314.0,379.536,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-113.09,3.5,314.0,379.536,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-110.611,3.5,314.0,379.536,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-103.575,5.75,314.0,379.536,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-113.201,3.5,314.0,379.536,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-119.532,3.5,314.0,379.536,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-111.465,3.5,314.0,379.536,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-112.981,3.5,314.0,379.536,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-118.101,7.25,314.0,379.536,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,840.7,-111.609,3.5,314.0,379.536,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,840.7,-114.741,5.25,281.232,346.768,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,840.7,-96.184,6.75,281.232,346.768,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,840.7,-104.91,3.75,281.232,346.768,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,840.7,-117.634,3.75,281.232,346.768,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,840.7,-109.171,5.5,281.232,346.768,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,840.7,-104.285,4.25,395.92,461.456,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,840.7,-105.158,3.5,395.92,461.456,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,840.7,-109.927,3.5,395.92,461.456,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,840.7,-107.679,4.5,395.92,461.456,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,840.7,-118.267,3.5,395.92,461.456,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,840.7,-105.571,5.25,477.84,543.376,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,840.7,-107.734,3.5,477.84,543.376,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,840.7,-107.247,3.5,477.84,543.376,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,840.7,-105.992,5.25,477.84,543.376,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,840.7,-116.466,4.0,477.84,543.376,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,840.7,-107.664,7.25,559.76,625.296,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,840.7,-100.533,3.5,559.76,625.296,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,840.7,-102.597,4.0,559.76,625.296,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,840.7,-113.507,4.75,559.76,625.296,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,840.7,-109.609,4.75,559.76,625.296,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,840.7,-107.31,7.25,641.68,707.216,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,840.7,-97.159,3.5,641.68,707.216,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,840.7,-102.751,4.5,641.68,707.216,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,840.7,-108.276,3.5,641.68,707.216,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,840.7,-111.46,4.25,641.68,707.216,1,1
