SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,BPS,CHC,DELAY,RSSI,SNR,TOA,RTOA,ATT,ETX
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-105.641,5.369,314.0,314.0,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-107.083,3.928,314.0,314.0,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-93.532,17.478,314.0,314.0,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-94.734,16.276,314.0,314.0,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-96.169,14.841,314.0,314.0,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-95.418,15.592,314.0,314.0,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-114.791,-3.781,314.0,314.0,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-104.405,6.605,314.0,314.0,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-97.744,13.266,314.0,314.0,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-103.985,7.025,314.0,314.0,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-100.503,10.508,314.0,314.0,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-99.766,11.244,314.0,314.0,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-101.911,9.1,314.0,314.0,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-100.799,10.211,314.0,314.0,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-108.609,2.401,314.0,314.0,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-105.049,5.961,314.0,314.0,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,672.464,-98.962,12.048,281.232,281.232,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,672.464,-98.93,12.08,281.232,281.232,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,672.464,-99.353,11.658,281.232,281.232,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,672.464,-94.449,16.561,281.232,281.232,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,672.464,-87.628,23.383,281.232,281.232,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,901.84,-102.761,8.249,395.92,395.92,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,901.84,-93.896,17.115,395.92,395.92,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,901.84,-98.764,12.247,395.92,395.92,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,901.84,-89.461,21.549,395.92,395.92,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,901.84,-91.281,19.729,395.92,395.92,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1065.68,-93.275,17.735,477.84,477.84,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1065.68,-97.181,13.829,477.84,477.84,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1065.68,-104.606,6.404,477.84,477.84,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1065.68,-85.914,25.096,477.84,477.84,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1065.68,-92.192,18.818,477.84,477.84,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1229.52,-97.259,13.752,559.76,559.76,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1229.52,-93.732,17.279,559.76,559.76,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1229.52,-81.964,29.046,559.76,559.76,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1229.52,-98.529,12.481,559.76,559.76,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1229.52,-88.82,22.19,559.76,559.76,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1393.36,-90.541,20.469,641.68,641.68,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1393.36,-110.394,0.616,641.68,641.68,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1393.36,-91.126,19.884,641.68,641.68,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1393.36,-98.213,12.797,641.68,641.68,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1393.36,-88.122,22.888,641.68,641.68,1,1
