SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,BPS,CHC,DELAY,RSSI,SNR,TOA,RTOA,ATT,ETX
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,36.397,1,940.572,-103.67,1.25,274.75,340.286,1,7.861
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,36.397,1,940.572,-107.72,0.298,274.75,340.286,1,7.861
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,36.397,1,940.572,-104.72,1.003,274.75,340.286,1,7.861
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,36.397,1,940.572,-109.17,-0.043,274.75,340.286,1,7.861
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,862.072,-106.02,0.698,235.5,301.036,1,5.961
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,862.072,-109.04,-0.012,235.5,301.036,1,5.961
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,862.072,-107.08,0.448,235.5,301.036,1,5.961
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,862.072,-104.56,1.041,235.5,301.036,1,5.961
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,862.072,-110.1,-0.262,235.5,301.036,1,5.961
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,783.572,-111.33,-0.551,196.25,261.786,1,4.319
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,783.572,-104.12,1.144,196.25,261.786,1,4.319
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,783.572,-111.63,-0.621,196.25,261.786,1,4.319
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,783.572,-104.85,0.973,196.25,261.786,1,4.319
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,783.572,-110.55,-0.368,196.25,261.786,1,4.319
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-110.36,-0.323,314.0,379.536,1,10.02
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-114.28,-1.245,314.0,379.536,1,10.02
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-116.26,-1.71,314.0,379.536,1,10.02
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-114.9,-1.39,314.0,379.536,1,10.02
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-109.58,-0.139,314.0,379.536,1,10.02
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-111.71,-0.64,314.0,379.536,1,10.02
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-111.96,-0.699,314.0,379.536,1,10.02
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-109.07,-0.02,314.0,379.536,1,10.02
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-115.08,-1.433,314.0,379.536,1,10.02
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-113.03,-0.951,314.0,379.536,1,10.02
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-113.52,-1.066,314.0,379.536,1,10.02
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-115.36,-1.499,314.0,379.536,1,10.02
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-111.41,-0.57,314.0,379.536,1,10.02
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-114.12,-1.207,314.0,379.536,1,10.02
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-114.42,-1.278,314.0,379.536,1,10.02
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-119.35,-2.437,314.0,379.536,1,10.02
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-116.3,-1.72,314.0,379.536,1,10.02
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-119.45,-2.46,314.0,379.536,1,10.02
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-113.64,-1.094,314.0,379.536,1,10.02
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-112.86,-0.911,314.0,379.536,1,10.02
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,953.536,-110.47,-0.349,281.232,346.768,1,9.155
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,953.536,-109.58,-0.139,281.232,346.768,1,9.155
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,953.536,-109.1,-0.027,281.232,346.768,1,9.155
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,953.536,-107.13,0.437,281.232,346.768,1,9.155
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,953.536,-107.38,0.378,281.232,346.768,1,9.155
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,1182.912,-109.26,-0.064,395.92,461.456,1,12.182
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,1182.912,-109.94,-0.224,395.92,461.456,1,12.182
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,1182.912,-109.93,-0.222,395.92,461.456,1,12.182
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,1182.912,-103.56,1.276,395.92,461.456,1,12.182
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,1182.912,-109.01,-0.005,395.92,461.456,1,12.182
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1346.752,-103.46,1.3,477.84,543.376,1,14.345
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1346.752,-109.78,-0.186,477.84,543.376,1,14.345
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1346.752,-107.45,0.361,477.84,543.376,1,14.345
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1346.752,-108.96,0.006,477.84,543.376,1,14.345
