SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,BPS,CHC,DELAY,RSSI,SNR,TOA,RTOA,ATT,ETX
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,36.397,1,659.5,-89.912,21.098,274.75,274.75,1,1
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,36.397,1,659.5,-85.463,25.547,274.75,274.75,1,1
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,36.397,1,659.5,-94.412,16.598,274.75,274.75,1,1
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,581.0,-95.242,15.768,235.5,235.5,1,1
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,581.0,-92.128,18.883,235.5,235.5,1,1
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,581.0,-90.1,20.91,235.5,235.5,1,1
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,581.0,-81.334,29.677,235.5,235.5,1,1
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,581.0,-83.771,27.24,235.5,235.5,1,1
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,502.5,-91.218,19.792,196.25,196.25,1,1
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,502.5,-89.212,21.799,196.25,196.25,1,1
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,502.5,-92.625,18.386,196.25,196.25,1,1
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,502.5,-101.597,9.414,196.25,196.25,1,1
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,502.5,-91.673,19.337,196.25,196.25,1,1
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-88.894,22.116,314.0,314.0,1,1
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-88.147,22.863,314.0,314.0,1,1
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-99.341,11.669,314.0,314.0,1,1
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-96.866,14.144,314.0,314.0,1,1
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-101.662,9.349,314.0,314.0,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-92.759,18.252,314.0,314.0,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-87.414,23.596,314.0,314.0,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-96.916,14.094,314.0,314.0,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-98.735,12.276,314.0,314.0,1,1
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-97.782,13.228,314.0,314.0,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-104.275,6.736,314.0,314.0,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-115.571,-4.56,314.0,314.0,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-96.757,14.253,314.0,314.0,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-95.453,15.557,314.0,314.0,1,1
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-94.962,16.048,314.0,314.0,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-103.351,7.66,314.0,314.0,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-96.105,14.905,314.0,314.0,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-89.758,21.253,314.0,314.0,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-99.513,11.497,314.0,314.0,1,1
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,738.0,-96.473,14.538,314.0,314.0,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,672.464,-86.744,24.267,281.232,281.232,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,672.464,-80.73,30.281,281.232,281.232,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,672.464,-83.864,27.147,281.232,281.232,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,672.464,-103.708,7.303,281.232,281.232,1,1
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,672.464,-87.62,23.391,281.232,281.232,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,901.84,-84.234,26.776,395.92,395.92,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,901.84,-97.318,13.692,395.92,395.92,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,901.84,-84.744,26.266,395.92,395.92,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,901.84,-79.576,31.434,395.92,395.92,1,1
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,901.84,-83.794,27.216,395.92,395.92,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1065.68,-84.262,26.749,477.84,477.84,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1065.68,-92.681,18.33,477.84,477.84,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1065.68,-91.435,19.576,477.84,477.84,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1065.68,-90.732,20.278,477.84,477.84,1,1
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1065.68,-88.786,22.224,477.84,477.84,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1229.52,-118.553,-7.543,559.76,559.76,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1229.52,-97.428,13.582,559.76,559.76,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1229.52,-92.36,18.65,559.76,559.76,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1229.52,-81.232,29.778,559.76,559.76,1,1
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1229.52,-92.668,18.342,559.76,559.76,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1393.36,-102.648,8.362,641.68,641.68,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1393.36,-96.061,14.95,641.68,641.68,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1393.36,-87.387,23.623,641.68,641.68,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1393.36,-97.808,13.202,641.68,641.68,1,1
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1393.36,-92.64,18.37,641.68,641.68,1,1
